product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,__barnett,False,5,"Efficient and Fun. I originally bought the device because the stylus was just so much fun to play with. The accuracy is so much greater than any bulky stylus you might experience with a standard android or iOS device. The phone is even capable of detecting an accurate hover and pressure sensitivity. If you like to doodle or draw notes, this is a must. So that's all fun and good but the really impressive change from my usual experience with androids is the battery. This phone just keeps kicking. I am by no means a casual/light phone user; I surf the web with 10 tabs at a time, stream music, play games, watch movies, take pictures, text, and rely 100% on the built-in alarm to make it to work in the morning. I often let it sit out overnight without charging and not once have I had the misfortune of a dead battery.",0.0,03-04-2014,2.0,822
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Brandon Williams,False,5,"Get this phone now, if you're eligible for an upgrade. This phone changed the game. As soon as I activated it in an authorized store, it was so quick it caught the employees attention. ""NO WAY IT ACTIVATED THAT QUICKLY!"", ""Are you sure you activated it? I've never ever seen it done that fast."" Then there's when you deal with it and see for yourself how the battery is equipped to deal with heavy usage, the crisp vibrant and brilliant screen quality. 5.7 inches in diameter and 1080 The 3gb of RAM makes it pretty fast. The USB 3.0 is awesome and an unsung praise. About time this was implemented. Removable battery, expandable memory, and 32gb of onboard storage so plenty of space for apps. The camera is amazing and does surround shot (puts panorama to shame). The phone doubles as a remote for TVs and cable boxes too. What more could you want? A nuclear phone? People complain about touchwiz but Samsungs interface is fine to me. It doesn't have much bloatware. I'm coming from a Motorola Droid 3 and that is the camera that took the pictures in this review. Touchwiz is fine by me and the RAM pushes it fine. This phone is a BOSS",5.0,17-10-2013,7.0,1137
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,alexh037,False,5,Awesome phone!. So I come from a long line of iPhones. I never had a problem with any iPhone. To this day I think that they are great phones. I did try several different android phones before but I always went back to the iPhone because I felt that android still needed to mature into a more stable and unified platform. Well I think that android is definitely at that point now and it is a rock solid and great operating system for phones and tablets. On the other hand I had mixed reviews about the hardware used on prior android phones. The specs always seemed impressive on paper but in real life usage I was not happy with the performance of android phones when compared to my iPhone experience. Something about them just didn't seem right. That is until I got my hands on a Galaxy Note 3. This phone is simply amazing. It has a rock solid operating system plus hardware that is blazing fast at everything! Plus the screen is awesome and the battery life is great. The S-Pen has a lot of neat functionality and is not just some gimmicky gadget it is actually useful and nice to have. I can finally say that I don't see anything that the iPhone has that this phone does not and on the contrary I feel that I couldn't go back to an iPhone because this phone offers things that the iPhone cannot such as the beautiful large screen and the S-pen. And for those who say this phone is too big it might be for some people but I think its a great size and I have no problems carrying it around in any of my pockets.,3.0,15-05-2014,5.0,1512
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Bruce,False,4,"The more I use it the more I like it. This is my first ""smart"" phone, I'm 67. It's taking me awhile to get used to android. I still miss calls because of whatever reason. But, the built in GPS is awesome. I've been wanting to get a GPS for years. I was going out to breakfast, and just for fun I asked it ""take me to Mark's Coney Island in Saline Michigan"", and by golly it did. Fortunately I have a friend helping me master this thing. I really am surprised I've learned it as much as I have. I'm still struggling, but I'll get there! The battery needs charging every day, but I understand there's an app that can help that.",1.0,11-01-2015,3.0,625
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Abinesh,False,5,"Awesome phone with great battery life. I just upgraded to Note 3 before a couple of days and so far I love the phone. Having used Samsung Galaxynexus phone for the past 2 years, I was tired of the battery life, so one of the most important criteria for choosing this phone was the good reviews about battery life. The battery life is just amazing, I have about 75% of battery after 12+ hours of normal usage. The display on the phone is pretty good and crisp. The phone certainly feels big and operating in one hand seems a bit of challenge to me. I think I have to get used to the fact that I have to use both the hands. It is a little uncomfortable to hold the phone and talk for a long time due to its size. I ordered a bluetooth headset and hopefully that should make things easier.",2.0,01-12-2013,4.0,786
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Joseph,False,2,"If you need to use it as a phone stay away. I've had the Note 3 for almost a year now and It was a good phone. I choose this phone because I liked the large screen that allowed me to search the web and read my emails easily which worked out great for me. However, ever since the Kit Kat update I basically have a paper weight now. Before the update the poor call quality was tolerable for the amount of calls I make and receive but now its just useless. Calls aren't coming in, I'm dropping calls, texts are delayed or not received and basically any time i'm inside I don't even have enough signal strength to make a call. Now I'll have 90% of the time one signal bar and the guy next to me with an IPhone will have full strength. Extremely frustrating! I'm basically walking around with an IPod touch now. This is not just me. There are many threads on the net with many people having the same probably across every carrier. If you are going to be on wifi majority of the time and rarely make or get calls then this a good phone but if not then STAY AWAY! I hope Apple comes out with a larger phone because i'm switching as soon as it comes out.",6.0,16-07-2014,8.0,1146
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Nath,False,2,"an Outhouse of Non-Removable Bloatware diminishes the Android Experience. I was so excited about this awesome phone,..but as the weeks turned into months, the novelty has worn off and I am left with a phone full of crapware I don't want or use. Most annoying is this My Magazine thing that pops up at random times, even during emergencies, updating itself with even more useless junk and slowing my smartphone experience needlessly. There's a ton of Bloatware embedded deep within the phone, so don't think you can uninstall it. And, no, I don't want to root the phone and possibly void my warranty, and/or damage the operating system. I am sure many folks are rooting the phone to get rid of Samsung's bloatware,..that's probably a major reason Samsung will be foisting it's own operating system off on us in the near future, so their truckload of garbage will be customer proof. This is a devious business practice,..if they truly believed these crap-apps were for the customer's benefit, they would make them REMOVABLE. Another Annoying CON: The sound button is opposite the ""screen Off"" button, so get ready to turn the screen off accidentally a few thousand times when you adjust the sound. ALSO, this speedy phone has SLOWED appreciably over the weeks. Things like opening the camera, or especially changing from vertical to horizontal (and vice versa) with the screen have slowed as the creeping cancer of My Magazine tasks the CPU with update after curse-inducing update. I mean, you pull out the camera for a quick pick of your dog catching a frisbee and, oh snap!--it's My Magazine asking if you want an update, or it's My Magazine featuring Moochelle Antoinette's new $25,000 dress. Ugg, another missed snapshot.",7.0,03-04-2014,9.0,1723
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,dawgiemama,False,3,"Ok with issues. I was so excited about this device - seemed like the answer for me. The Samsung line is a favorite of family members, I went for it. Loved the stylus, loved the capabilities of the device. I liked being able to see the screen and the ability to customize certain things. However - with the case, this becomes bulky and not at all handy for the main purpose (for me). I held it in my hand, but not inside a case. The case is really not an option - you need one! It's like carrying a book all the time, and not a lightweight one. As a phone/text device - ok. As a camera, forget it - the case is in the way and the whole thing is clunky. As for games - my favorites did not work for me, due to the bulk of the whole thing. I did not like the chaotic clutter of all the preloaded stuff. I'd enjoy having one of these - but only as an additional item, not as my 'main squeeze'.",1.0,18-11-2014,3.0,889
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Yitz,False,5,"Better than I even expected!. I have always been a Samsung person, but this is my first phone with them. My only concern before purchasing was will it fit in my pocket and the answer is yes. Pros: Speed - 3GB RAM and 4 cores makes this a computer in your pocket. Weight Screen!!! Mutliview window - People always says that's large phone, then i show them how I watch TV and read email at the same and they want one too Google Now SD Card slot Great Camera S Pen - Didnt think I would utilize the S Pen much, but after a couple weeks with the phone, i find myself constantly unsheathing it. I am able to swype better then ever and being able to copy a section of screen to send really impresses people. Cons: S finder instead of Google now as default that cant be changed. When you purchase this phone you know you are getting a phone that is rather large, so I wouldnt list that as a pro or con, its a given.",2.0,01-11-2013,4.0,908
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amadeus,False,5,"Even better than I expected!. Love it even more than I thought I would! I switched from Galaxy S3 (which I also loved) to get a bigger screen, longer battery life and more overall horsepower. I've just been amazed and am continually stumbling on new capabilities that make this tremendously easy to use and a fantastic business and personal device.",17.0,18-11-2013,22.0,348
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ethan Nguyen,False,5,"Best product forever!!!!!!. I had an Iphone 5, and it’s my problem. The Iphone 5’s screen is small so I cannot type it right when I text to my friends. Because I have big hands and big fingers like all the boys are, so when I use Iphone I always type wrong words and my friends could not read, and cannot understand what I’m talking about. Now got a Samsung Galaxy Note III, it’s a lot better than Iphone. It’s easy for me to type because it’s big screen. One more thing that when I using Iphone 5, if I want to change the theme and back ground, I have to go to apps store and buy it. But with Samsung Galaxy Note III, I can easy to download it and of course it’s free. Samsung Galaxy Note III is a good product with a lot of useful apps, and Samsung’s camera is better than Iphone 5. Because the quality of Samsung’s camera is higher than Iphone, you can even see small details in picture while Iphone 5 can’t.",2.0,21-02-2014,4.0,911
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,techreviewrpro,False,4,"Best available current phablet!. The Galaxy Note 3 is perfect for someone who wants a smartphone and a tablet, but doesn't want to splurge on both, let me start by saying the design of the Note 3 is highly improved over the Note 2, the screen is now .2 inches bigger and full 1080 p, also the display is much brighter, the new faux leather back is awesome, I see some reviews knocking it but I'm not sure why, it's gives it a grippy yet premium feel while still giving you access to the battery and sd card, while I love all aluminum smartphones, I don't like that you can't open them up to change out the battery, this phone is jam packed with many features, some of which don't work well and feel gimmicky such as smart stay, and smart scroll, it takes a while to go through the settings to configure it to your liking, this phone is certainly not for everyone, it's large size makes pocketability tough. The stylus feature is cool, for me it comes in handy when I'm out and about and suddenly need to jot something down. This phone is seriously fast for web browsing, and the multi window feature definitely comes in handy, for instance when comparing prices on products from different websites side by side. The camera is just ok, with the right lighting pictures look great, I'm disappointed in the lack of optical image stabilization, overall there is no better phablet on the market. Pros- 1080p, stylus, great battery life, fast processor, screen size. Cons- Camera needs some improving, size not for everyone.",4.0,21-03-2014,6.0,1518
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Benjamin Maendel,False,5,"Still one of the best phones ever made. This phone is amazing. From the s-pen to the camera to the screen i have never been unsatisfied. I purchased this phone with the intention of playing games on it and have never been disappointed. The performance is excellent, it has plenty of storage (and expandable storage) and it is durable.",1.0,10-08-2015,3.0,334
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Lou,False,5,"THE BEST PHONE EVER!. The title is exactly how I feel. The Note 3 is an amazing phone/tablet (or ""phablet""). I purchased it a couple of days ago to replace my Motorola Razr Maxx which I loved until it recently started to freeze and lag. I had been eying the Note 2 for some time and wanted to wait for the price to drop. I'm glad I did not rush to buy it, because now the Note 3 is out and I found it half price and brand new at BB. I have the original Galaxy Note 10.1, which I love and use consistently for work. Of course, I would love to upgrade to the 2014 edition, but first the phone, and then.... So far, I find the phone to be easy to use, blazingly fast, crystal clear display, and the S-Note app is wonderful, which tempts me to no end to lunge for the Galaxy Note 10.1 2014, lol. Upon purchase, I transferred the SD card from the Razr Maxx to the Note, which brought up all my saved pictures that I had downloaded, so no need to start over. I also immediately bought the Otter Box Defender to protect this phone, as it is a worthwhile investment. The phone is quite big, but this is what I like and my hands are large enough to hold the phone comfortably. Smaller hands may find it to be a problem. The phone sounds crystal clear, the audio (using headphones) is beautiful, and I will now begin to download some of my favorite apps to expand on the enjoyment of this phone. System updates were available immediately upon turning the phone on, and the updates downloaded with no problem at all. I find the plastic screen protector with Otter Box to be quite smooth, and does not interfere with the hand or S-Pen at all. And I feel good knowing the screen (and the whole phone) is well protected. I would advise a good strong case such as Otter Box, as this phone could easily slip out of your hands, mainly because of its size, but also because it is a bit slippery. Overall I have no complaints at all, but will update this review if anything else catches my attention. Should you decide to get this phone, you will not be disappointed. Enjoy!",12.0,14-12-2013,17.0,2055
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,John,False,4,"I like compare to other android phone.. It's been almost a month with this phone, I like it I enjoy it more than I thought I would. I was formerly an iPhone 5 user, loved apple Eco system. Bah bah bah... First impression, wow it's big I wanted a big phone since I'm use to having small phone because of Apple. Maybe sometimes too big, sometimes I fell like its a perfect size. So first let's start with android, I had android phone in the past, I keep it for a week hate it promise myself to never buy another one.. It was different with this phone I got to say to running android 4.3 it was a different experience, android has changed a lot it's up to par with iOS, same issues same headaches. Like with any OS it has it kinks you just have to figure it out. Android is good now. There is a lot of apps out there that allows you to still share calendar with iOS and vice and versa. Love that. Hardware, specs are to blow you of water. I love the camera amazing photo quality very much what I was use to on iPhone 5. I love the display, it's just amazing. Bottoms too me a bit to get use to them, now I don't see anything wrong with them. Plastic is okay I wish that it was more durable I have a case since day one and I got a dent already. Battery, I can get a whole day without charging and heavy usage, two days if I use it modern and turn off all of the gps and sync. Battery is mainly use to power the beautiful display. Did I mention how beautiful it is. Samsung, not too happy I didn't buy this phone for brand I bought It for its size and specs. Samsung takes a lot from android, you can't use a headphones with remote without being a samsung compatible, you can have certain settings without downloading apps. It kinds blows. It's one of the reasons for my overall rating, I can't get too specific. Verizon, great... I have lots of unwanted apps to disable, junkware alert. No headphones included what a disappointment. I can clearly say I enjoy this phone more than I though I would. I really thought that I would return it.. But wanted to try something different. I got that with this phone, will I ever switch probably. For now this phone is enjoyable, I would recommend it.",6.0,07-11-2013,8.0,2186
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,False,5,"This phone is a wonderful buy! The battery like holds up 14 hours .... This phone is a wonderful buy! The battery like holds up 14 hours and that is with playing on the phone all day. ex. Facebook, snap chat, YouTube and much more. The 13MP rear camera is wonderful for making my YouTube videos and the 2MP front facing camera is wonderful for my Facebook pictures.",2.0,23-06-2016,4.0,365
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,ryannkc,False,4,"I like it. well when I wanted a bigger phone because I use it 24-7 I waited for the galaxy note 3 to arrive. I must say I am pretty happy with the phone overall. It's fast does more than I could ever want and I really haven't noticed the extra size in my pocket versus my droid razr xt912. It's light and compact (thin anyways). The S pen comes in handy and has helped me not reach for my laptop. + pluses Thin and light speed (3g ram) Gorilla glass screen replaceable battery (a must for me) memory sd card upgradable (I have a 16g) will be lots of accessories s pen great usb3.0 charges fast - n e g a t I v e s has a cheap feeling compared to my old Kevlar and aluminum droid razr leather looking back is even cheaper feeling than the phone wifi disconnects and reconnects randomly and frequently I have had to the Verizon store once with no fix I understand this is more of a wide known issue with Samsung products (says the forums) So far it's not a deal killer because my 4g with Verizon is as fast as my cable internet at home. 3g ram 50-80% used up when you look at the memory manager. I haven't experienced any lag issues but I worry about that as I add apps. I may want super user access on this phone to prevent some services from booting and using memory. usb 3.0 cable is cool and charges fast but not really economical to carry it around and the OEM Samsung cord sucks because it's to long and huge in a bag Ok I think that sums it up. If I find other flaws or gripes and I will update the review. Great job Samsung not, lets work on quality of materials and fit and finish. I really think for $700 this phone should feel higher quality. 06/04/13 Update. Since I have a new internet service and router I have had zero issues with WIFI connectivity.",16.0,22-10-2013,21.0,1762
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Travis F.,False,5,"A Phablet Definitely Worth Considering. My first week of testing the Samsung Galaxy Note 3 (Verizon) has yielded amazing results. I put on the 0.4mm tempered glass screen protector and was ready to give it a run through a myriad of tests before I decide to swap my current Galaxy S4 (GS4) for the Galaxy Note 3 (GN3). - Size: After coming from the GS4, the increased size of the GN3 is not that drastic. Perhaps 1mm thicker, 1/2"" longer, 1/4"" wider, but somehow this yields a 5.7"" screen over the GS4's 5"" screen. It just means you won't have to squint as hard to watch the boobies! - Weight: I am impressed by how light the GN3 is when compared to the GS4 and the GN2. There is a very slight difference of weight between the GN3 and GS4, but it's so minimal, that it certainly launches the GN3 to a new level. - Pen: The pen function on the GN3 is freaking phenomenal! However, I believe this is solely an OS issue, and not related to hardware. I found that the Papyrus app to be more to my liking than the included apps. - Speed: Oh my freaking chupacabra this sucker is fast, noticeably so over the GS4. Snapdragon 800 quad-core processor clocked at 2.27 GHz, holy moly, this puts the GS4's specs (quad-core processor clocked at 1.9 GHz) to shame. - Memory: 3 GB of memory vs the 2 GB in the GS4. - Storage: Glad to see Samsung boosted the stock storage from 16 GB as found in the GN2 and GS4, to a whopping 32 GB. I won't actually need an extra SD card now. - Battery: 25 hours of talk time unmodded/unrooted, are you serious? Wowzers, this 3200 mAh battery is the bomb, boasting a 22-day standby time. GS4 has a 2600 mAh battery, and gets around 20%-40% less talk/standby time. 84 hours of music playback anyone? Yes please. After 4 days and 2 hours, my battery is finally at 49% with wifi on. - Camera: Same as what's on the GS4, which is awesome! - Video: 4K video, wait what?! Are you kidding me? And up to 120 fps slow-motion capture??? Oh, this is going to be fun! 3840x2160 (4K) @30 fps, 1920x1080 (1080p HD) @60 fps, 1280x720 (720p HD) @120 fps. For reference, the GS4 only does 1080p HD at 30 fps. No wonder it took the #2 spot for top camera function on a phone! The only reason it didn't is somehow, that s***ty Windows Nokia phone scored half a point higher in camera function. In addition to the image stabilizer featured in the GS4, the GN3 also includes continuous auto focus. This is a HUGE improvement over the GS4's video capabilities. I took several videos with the GS4, and it was constantly loosing focus. Not anymore with the GN3! - Google Wallet: It's back! I think it's great that Google Wallet once again works on the GN3. I used to use it all the time on my developer version of the Galaxy Nexus. Google discontinued official support for this app on the GS4 for whatever reason, though a modded version could be applied. - Knox: An eFuse, that defaults to 0x0. Any attempts (currently) to modify the bootloader results in tripping Knox, or setting the eFuse to 0x1. Does this have any effect on the phone itself? No. It only means that once tripped, your warranty is void (as with rooting or adding a custom bootloader as it always has been) only now, Samsung has a way to track this. - Rooting: Full root and 0x0 Knox bypass has been established for the GN3. I believe the XDA community is currently working on a way to add a custom bootloader without tripping Knox. This is definitely a great device to consider if you are looking to go with a phablet!",16.0,23-10-2013,21.0,3484
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Debbie Sullivan,False,1,"We got one of these at Best Buy for Verizon and it keeps rebooting every 10 .... We got one of these at Best Buy for Verizon and it keeps rebooting every 10 or 15 minutes, making it worthless. Best Buy adamantly refuses to do anything about it, saying we must go through Samsung. We've also tried Verizon, and get the same run-around, saying that we must go through Samsung. We've sent it to Samsung repair TWICE. They send it back, and it still has EXACTLY the same problem. Just today, we called Samsung again and got another RMA and are sending it back again. Samsung says that they have no way of replacing the phone, and that they can only repair it. I was getting to where I liked Samsung, but this is ABSOLUTELY the WORST situation I've been in in a long time. I feel completely abused and discarded by Samsung's, Verizon's, and Best Buy's word to sell me a usable product. Sorry for posting this on Amazon, but I'm now trashing this Samsung phone everywhere I can.",1.0,23-01-2015,3.0,972
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,William M. Mulvihill,False,5,"This is the real deal. I usually have a love/hate relationship with my phone. After a period of 6 months, I am done with it and ready for a change. I have only had this one a few weeks but it really does tick all of the boxes. It has great pic quality, amazing battery life, 32gb of storage, super fast data retrieval. All you need. I don't think that in 6 mo I will be looking for a new phone!",2.0,11-12-2013,4.0,394
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,False,5,"Wow! The best ever.. I was worried about the size but it is the best phone I have ever owned. I have an Ipad and a kindle fire but to be honest, I don't need them anymore. I can not imagine a better phone than this: fast, amazing camera, big screen for reading E-books/surfing, replaceable battery, an extended memory option, huge application choices. The only thing I didn't like about this phone that my daughter wants to play games using it instead of her Ipad. Sorry Apple, you are a little bit behind.",3.0,03-03-2014,5.0,506
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,DMC,False,1,No Reception. I really loved this phone until the update. Over the past 2 months since the update the reception has been terrible and suddenly I can barely send a text without it failing. I have pretty much surmised that this has only been since the update a couple of months ago. In the two months prior the phone was great. I have contacted everyone numerous times over this and they pretty much confirmed my suspicions. It is quite disappointing to spend so much on this phone just to have it all die out with no fix available. If you do get this phone I suggest you do not update it or any of the other new Samsung phones. While it may be great in city areas it has certainly declined here to an almost unusable level.,4.0,13-06-2014,6.0,722
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Richard K Sciambi,False,4,"Like the size. Love the size of the screen. Doesn't feel silly big. The camera is awesome and love some of the S pen features. The four stars is for some dropped calls and it seems to change ring volume, not sure if this is the phone or some app. This is not a deal breaker because I really like some of the other options.",0.0,06-09-2015,2.0,322
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Shagg,False,5,"Five Stars. Absolutely love it. I use it for everything, music, pictures, games, I love it",0.0,12-11-2015,2.0,90
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Peggy Tyree,False,5,"I love my new Note 3. I love my new Note 3. It's the best phone I've ever used, no contest. The shipping was super fast! Two thumbs up guys!",1.0,02-02-2015,3.0,140
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,False,5,It is so good so good I love it works were ever u .... It is so good so good I love it works were ever u sit in ur house so good,0.0,22-07-2017,2.0,128
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Gc,False,1,"Not good enough. There's a lot of annoying issues with this phone. 1/50 apps will probably crash the phone. I cannot turn off the headphone and airplane mode warning. Is it really necessary to warn me all the time? When I write horizontally, my palm would always either block the light sensor or hit the home button. It pretty annoying. The UI is slow, takes almost 2 seconds to load up s-note or a quick-note. Evernote syncs takes forever for the site to update my snotes. Snote takes almost 2 seconds just to turn a page. The 4k camera is really shaky, and cannot record more than 5 minutes even though I have space for it. The home screen does not rotate with the default launcher. This phone is no where close to the smoothness of my old iphone 5. I would not recommend this phone.",0.0,07-10-2014,2.0,785
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Jan,False,4,Buy local. What do you 1 star people.complain? If I have questions I drive to my Verizon store (where I got the phone)and they help me. You wanted to save a few bucks or whatever from buying it on line. Seriously??,0.0,26-02-2014,2.0,214
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Wendy Campos,False,5,Five Stars. Great phone! Battery last me all day. I absolutly recommend to anyone!,1.0,12-08-2015,3.0,82
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Donna Zorn,False,5,"Love this phone!. I love love love this phone. I upgraded from my note 2 to the note 3. Great for taking pictures, multi tasking and very user friendly! Best smart phone I have ever owned, hands down.",0.0,09-04-2014,2.0,200
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ryan Bartlett,False,5,"Wow!. Lazy review but I had to get my score in. I've been a Galaxy 1 anf Galaxy 3 owner for years. Loved them both but the Note 3 is pro league in comparison. Not as big as you think - within minutes you'll EXPECT its size and your old phone will look SO small. Think of your 55"" plasma to your old 32"" you used to love. Pen is for me too. Super fast. Screen is so good it looks like one of those ad stickers to me (if you get me). More later.",1.0,15-10-2013,3.0,443
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,MLS13,False,2,"i want my iphone back!!. I read all the reviews on this phone. They all seemed good. I was attracted to the screen, I really liked the large size of it and the pictures seemed pretty good too so I went from my Iphone to the Galaxy note.",0.0,14-04-2014,2.0,236
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,J. Mcgrath,False,5,"Caution use of S-Pen on screen protectors!!!!!!!!!. The phone is awesome, and I'm leaving a review to warn others of the only issue I've run into. It's not even with the phone-- it's with the Pen and screen protector. Just be really gentle when you use it, because depending on the screen protector you have, it'll leave pen marks that you can see when the screen is off and the sunlight is shining on it. Just a fair warning, the S pen is pretty sharp.",7.0,11-12-2013,9.0,453
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Mamabear,False,1,Burn baby burn. Dont buy this phone. There are a lot of 5 star reviews but I will say this. My phone after having it for 4 months caught on fire. Samsung after reporting it to them did nothing to rectify the situation. Horrible customer service. Got a used refurbished phone with no back....no new battery....no new stylus pen...had to use the ones from my old burnt phone.,4.0,24-10-2014,6.0,373
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Anthony cheatham,False,5,"Everything Was Everything. Not Bad, Fast Shipping, Great Product . Real Person Review From Huntsville AL.",0.0,18-02-2016,2.0,105
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,debra garrett,False,5,best phone ever!. Best phone ever. Size is awesome. Extremely easy to use. Can enlarge font to make easier to read. Well worth the cost!!!,1.0,21-01-2014,3.0,138
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,M. TIBOR,False,1,warranty useless. Battery losing ability to charge. Want a new battery under warranty send yours in and wait 10 days for us to send you one. No way to swap. Samsung has terrible customer service. I have a large number of Samsung products but this is the last one. Any time there is an issue with any of their products it is essentially the customer's problem.,8.0,16-06-2014,10.0,359
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,danielle tchapwa,False,3,Three Stars. If I want to send this phone in my country would it work?,0.0,09-11-2015,2.0,70
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Donsha,False,3,A couple scratches when received but everything works great. Better than the first one I received,0.0,28-04-2016,2.0,97
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Dennis S Penland,False,5,Samsung cell. Love my new phone!,0.0,25-03-2015,2.0,32
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,swilley,False,5,"Amazing phone. Its an amazing phone, does everything I need and want and more! Very happy with this purchase! Makes my work that much easier.",0.0,10-04-2014,2.0,141
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Lily,False,2,"It's a great phone. But Note 3 has poor services in many locations.. I bought my Note 3 last Fall. It works fine at the location I usually live. I have a summer place which is 20 minutes away. My Note 3 has very bad signals. I could not even place a call out. The battery goes dead very quick. I had iPhone before which I had no trouble at both locations. The rest of my families all have iPhones. Nobody has troubles at the summer house. When I spent almost all week to google Note 3 problems, I was shocked to see how many people had reported and discussed the similar problems. Switching to a new SiM didn't help in my case which many other had already done. I highly doubt Verizon could fix it at all. When my contract is over, I'm definitely switching back to iPhone.",4.0,21-06-2014,6.0,772
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Susan willingham,False,5,Five Stars. Wounder if it works with prepaid verizon?,0.0,18-04-2015,2.0,53
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,doctorwho903,False,5,Five Stars. my mom has one and it looks/works great. makes me wish i could by one.,0.0,11-08-2014,2.0,82
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Adam J.,False,5,Five Stars. Awesome,0.0,01-05-2016,2.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,walters fon,False,1,"-30%. The worst phone I ever bought in all my life. This is just BS, Trash. Caller Id = comes with +, Net work reception sheeeeeet, GPS useless !This is TRASH wasted money! Money wasted",0.0,24-05-2015,2.0,185
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ana,False,1,Camera NOT GOOD. I've had this phone for about 6 months and already want to trade it for an iPhone 6 plus. I HATE the camera. My daughter is in gymnastics and when I take her pictures from my seat they ALL AND ALWAYS come out with blurry face. I tried all the modes and everything and nothing works. I have NEVER gotten a clear picture and she's not too far from where I'm sitting. Hate it. I've had I phones before and I definitely like their camera better.,2.0,11-12-2014,4.0,458
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Cierra mott,False,1,"One Star. It says ""a verizon phone"" but doesn't work with verizon . Don't buy it . Basically rip off",0.0,18-09-2014,2.0,100
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Mercedes Sanchez,False,2,"Nice toy but has issues. I've had the note 3 and previously the 2 and with both I had bad signal and it would constantly overheat. Sometimes the phone would be idle and still overheat, I replaced it twice and same issue. This phone has a lot of bells and whistles but lacks reliability.",0.0,02-03-2014,2.0,286
