product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,R Rated,True,4,"I came to love the Note 2 phone. Miss my old trusty Note 2 but the Note 4 has more going for it. I came to love the Note 2 phone. Had it for two years and was never disappointed in any of its various up and downsides. I'd still have it but came to realize that the technology curve moves on, products either get better or replaced so on that soberting note (no pun), I upgraded to the Note 4. I'm in the early stages of learning the Note 4 so this won't be a tour de force review of what it is, can do or be. The love of the Note 2 is why I chose to go with the Note 4. So far, that trust seems worth it.",1.0,31-12-2014,3.0,604
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Liz Arndt,True,5,Five Stars. Excellent phone! Love it. Thank you!!!,0.0,02-02-2017,2.0,50
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,1,One Star. Very bad phone. The owner knew it had problem but sold it.,0.0,18-04-2018,2.0,68
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,George Reese,True,5,Five Stars. Works great! Very satisfied.,0.0,14-05-2017,2.0,40
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Louie,True,5,Five Stars. So far so good no issues at all,0.0,22-06-2016,2.0,43
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,gina kesh,True,5,Five Stars. Just can't beat it,0.0,30-01-2015,2.0,30
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,iluvclothes,True,5,Great phone. Love love love this phone it is everything I was looking for. The camera is practically in HD. If I was given the option to purchase again I will,0.0,18-03-2015,2.0,158
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Milla K.,True,5,Five Stars. Good,0.0,31-01-2015,2.0,16
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,stonemyst,True,4,Four Stars. The antenna has issues poor signal strength,0.0,19-03-2016,2.0,55
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,K. Pham,True,5,Five Stars. Loving it..,0.0,04-01-2015,2.0,23
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,lewis a pierrott,True,5,Five Stars. very happy with this purchase,0.0,19-05-2017,2.0,41
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,mel,True,4,"Good Deal. Bought this for my mom since she managed to lose her brand new Galaxy Note 5 at the airport.... The phone works great so far. We used a sim card from a galaxy we had before, and they were able to pair it with the phone at the store. I 'm only giving this order 4/5 stars because I bought this with the ""like new"" condition and it turns out the phone had some sort of previous water damage. The rep at Sprint told me this and showed me how you could tell. Hopefully it will last.",0.0,03-12-2016,2.0,489
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Venus,True,4,Four Stars. the phone is great but poor connection with sprint network. i have no connection problem with LG phone.,0.0,06-12-2014,2.0,115
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,5,Five Stars. Fast delivery and better than buying new. Cell in new condition thanks,0.0,13-06-2016,2.0,82
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,An4rky99,True,5,Five Stars. Absolutely Love it. !!!!!,0.0,22-12-2014,2.0,37
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,R. Addison,True,5,Five Stars. Love it!,0.0,03-01-2015,2.0,20
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Chelsea,True,5,Samsung Rocks. Great phone,0.0,25-03-2015,2.0,26
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,NaturalDiva5182,True,5,"I love this Phone!. I have to say I'm very satisfied with this phone...It was not what I originally expected, but it was a very nice surprise!",0.0,13-05-2015,2.0,142
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,A. NORMAN,True,5,Five Stars. Excellent! I love it. Great Price! I have a Note 8 as well. I love the Note line.,0.0,12-03-2015,2.0,93
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Kourt,True,5,"Very pleased with my purchase.. Phone looks practical new to me. It activated without any problems, Thank you edge cellular!! I do recommend going on eBay and get the sim card for it , Sprint stores doesn't carry micro sim anymore .",1.0,21-05-2016,3.0,232
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,ALEXANDRE F TORRES,True,4,Four Stars. ok,0.0,25-01-2018,2.0,14
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,D Suarez,True,5,Five Stars. loved this phone!...,0.0,22-05-2016,2.0,32
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,5,Five Stars. A+,0.0,31-12-2017,2.0,14
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,JDG23,True,5,Five Stars. Awesome phone. Love the stylist,0.0,22-05-2016,2.0,43
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Angel Resto,True,5,Five Stars. No comments,0.0,04-01-2015,2.0,23
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Jamshid Wazir,True,5,Five Stars. Overall a great phone,0.0,17-07-2015,2.0,33
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,#1 fan,True,1,Scam. Said it was Sprint not Sprint.,0.0,15-04-2016,2.0,36
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Charmaine,True,5,Five Stars. Love it!,0.0,15-03-2015,2.0,20
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Charlie G,True,5,Five Stars. Really a great phone,0.0,16-12-2014,2.0,32
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Amazon Customer,True,2,"If you buy, but like new.. i bought refurbished, enjoyed the phone for about a week and then it stopped working. i absolutely love the note 4 so after i receive my money back i think i am going to try again and get ""like new"" &from a different seller.",2.0,14-02-2016,4.0,251
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Joshua Barton,True,5,"Note 4 Rocks. Can't say enough about this phone, love it.",0.0,29-05-2015,2.0,57
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,nai h saechao,True,5,"Five Stars. Great item, great price.",0.0,06-06-2015,2.0,36
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,mistyd113,True,5,Five Stars. great phone,0.0,15-06-2015,2.0,23
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,King James,False,4,"Note 4 vs. Note 3 ....... improved but still missing somethings. I will write this review in comparison to last years Note 3 which I had as well. I will compare the sound, the UI, the display, and camera. 1. Sound: I have to say that the most disappointing aspect of the Note series is the sound quality. I have used the HTC one M8 HK and the iphone 6 plus and they both have better sound (quality + volume) both in the ear piece and in the speaker. As far as the sound coming from the speakers is concerned, the speakers were moved to the back as opposed to the Note 3's speakers at the bottom (which is a better placement). I am baffled by this decision. Why in the hell would speakers be put on the back of the phone? So that you can disturb people sitting in front of you as well as having to turn the volume louder just to hear sound from the phone. I understand the engineering aspect may have had to sacrifice for the design but come on, in this day and age where HTC can put speakers in the front and Apple and even Blackberry can put them on the bottom of the phone, this decision irks me the most. I'm an audiophile, so while the Note 3 had speakers at the bottom allowing me to tolerate the lack of sound quality, the Note 4 places the speakers in the back of the phone causing me to constantly either choose my iphone 6 plus or my HTC one M8. 2. The screen on this phone is pretty much the best in the industry right now, hands down. I don't want to get into specs here but the screen is top notch and color reproduction is great. With that being said, I see minimal difference between the Note 3's display when compared to the Note 4's display. I'm a stickler for details so it means something to me, but for the average phone user the difference is negligible. 3. The UI is the UI, Touch wiz. Touch wiz sucks, everyone on the surface of the earth knows this. But there are some improvements between the 3 and the 4, mainly the S pen. Samsung improved the sensitivity in the pen to where it actually feels like i'm writing with a real pen. The strokes and the line reproduction is almost exact to if one was using a real pen. If you're a Note 3 user and use the S pen a lot this is enough of a reason to switch over, if not then really I really don't see much of a difference in the UI of the Note 3 and Note 4 except maybe some minor changes to the side panel app shortcuts. Yawn. On a side note, the fingerprint sensor works pretty well despite the criticism it received. I actually get about 80 percent accuracy on it. 4. The Camera: I think the most improved part of the phone from the Note 3 to the Note 4 is the camera. I absolutely hated the Note 3's camera. It was horrible in low light situations and it could not take a clear shot, unless everything was still, for the life of the camera. The Note 4's camera on the other hand is incredible. It has drastically improved its visibility and quality of pictures in low light settings. Additionally, the optical image stabilization which is embedded in the hardware not the software, creates clear pictures even when there is movement during the shot. If I had to put a number on it, i'd say the camera is 80 percent better on the Note 4 than on the Note 3. Moreover, the best added feature in my mind is the wide angle selfie mode. My friends who have iphones and other phones were jealous that I could take such wide selfies to include many more objects/people into the front facing camera pics. Overall, the quality of the pictures in daylight are only matched by the iphone 6 plus. Overall, I really like the Note 4. I do like it better than the Note 3 because of the better camera. Furthermore, the build quality is 100 percent better than the Note 3's corny plastic design. I use the Note series because they are the best phones that can open up and have replacement batteries put into them. I basically am always juiced up and ready to go. And, I put in a 64gb micro sd card and I have enough space on my phone to do whatever I please (music, videos, pics, etc). I remember when I had the Note 2 (one of my all time favorite phones) and I was constantly getting jokes and comments about the size of the phone. Now, nobody even notices what phone I carry anymore with the Note 4. The days of the phablet sized phones being the butt of jokes are over. Thanks apple.",2.0,18-12-2014,4.0,4339
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Brian Wentworth,False,5,"Fantastic phone. I love this phone. I upgraded from Galaxy S2 so much of what I like would probably apply to all the big screen phones like 6plus and G3. I chose Samsung for the stylus, removable battery and sd card, and their longer experience with the Note series. So here are the best features: 1. Voice recognition - I am dictating most emails and texts now, big time saver. I think the performance is amazing compared to older phones. 2. Speedy processor - everything seems to load pretty fast on this phone, even with multitasking. Podcasts and Web audio don't get interrupted. 3. Big screen is a pleasure! Great for multi-window feature, also for videos and just large fonts. The keyboard is nice size with numbers on same screen as letters. 4. Stylus - I enjoy the stylus as an alternative to the finger for small buttons. Also using for cut and paste and screen shots. Not using the writing capability much yet, but it takes awhile to master all the features ! 5. Fingerprint reader is a nice convenience for screen unlock. They say Apple implementation is better but this is much more workable than the naysayers would have you believe. 6. Fast charging is a nice new capability. I am not that impressed with battery life, but the fast charging and removable battery compensate nicely. NEGATIVES 1.Speaker placement on the back is not great, as many have complained about since Note 3. Overall, I am very happy thus far. I haven't even used the camera much yet, but will update the review as I exolore further.",8.0,07-11-2014,10.0,1520
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Quentin Moore,False,5,"The best big smartphone available. I owned the original Galaxy Note, plus I owned the Galaxy Note 2. Thus I’ve been using big phones, or phablets, long before it was cool to do so. I still recall people calling my Note 1 an “iPad Phone” and snickering. Oh how times have changed. I was excited to get my hands on the Galaxy Note 4. I figured it would be everything I liked about the Note 2, plus it would be bigger, faster, with a better screen, and with a better camera. The Note 4 didn’t disappoint. Here are my thoughts on the phone: ✔ Pros: - Gorgeous, big screen. Best display on any smartphone - Fast performance - Stylus pen support - Good camera (low light not as good as the iPhone 6 Plus though) - Great battery life - Can basically replace the need for a small tablet ✔ Cons: - Maybe a tad big for some - Pen is good only if you bother to use it - Cost more than other good options - Would have kept it if it had software like the Droid Turbo/Moto X ✔ Bottom Line I really, really, really like the Note 4. It’s really the best big phone you can buy. I prefer it to the iPhone 6 Plus, even though I also like the 6 Plus very much. The most compelling features to me is the big, gorgeous screen and the awesome battery life. I did however return the Note 4 in exchange for the Droid Turbo. The Turbo doesn’t have as good a screen or as good a camera as the Note 4. The Turbo’s screen is smaller. The Turbo doesn’t offer pen support. I actually would recommend the Note 4 over the Droid Turbo to most people. So why did I trade the Note 4 for the Droid Turbo? Moto Apps! Once you embrace Moto Assist, Moto Voice, Moto Display, Moto Actions, and Trusted Devices, you won’t use a phone that don’t have these apps. While I do feel like the Note 4 is the best smartphone available, I encourage people to try the Droid Turbo or Moto X and give the Moto Apps a spin. You may also decide that you don’t need the best phone.",4.0,07-11-2014,6.0,1924
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Nrpetti,False,5,"Five Stars. Love, love, love this phone! !! Prefect sized screen, great pictures, fast service, it's just simply amazing?!!",0.0,01-11-2015,2.0,123
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Samuel C.,False,5,Five Stars. A++,0.0,22-01-2015,2.0,15
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Andrew Hwang,False,5,This is by far my favorite Cell Phone to date.. Here is my unboxing video with my first impressions of the Note 4. [...] This is by far my favorite Cell Phone to date.,0.0,07-12-2014,2.0,167
"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",Samsung,Khufu,False,1,No WebSurf + Talk at same time.. How is this a Business Phone & You cant Talk & Websurf at the same time..... This Phone is Garbage. Just Get a Note 3 and Be Happy.,0.0,01-06-2015,2.0,164
